date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,score1,score2
2009-01-10,2008,0,d,CAR,ARI,1586.798,1513.358,0.6893162607522098,0.31068373924779025,1542.007,1558.15,13,33
2009-01-10,2008,0,d,TEN,BAL,1653.015,1670.38,0.5681259401790989,0.4318740598209011,1636.914,1686.48,10,13
2009-01-11,2008,0,d,NYG,PHI,1664.167,1644.627,0.6193172615318004,0.38068273846819956,1631.127,1677.667,11,23
2009-01-11,2008,0,d,PIT,LAC,1670.229,1615.091,0.6663160721751582,0.3336839278248418,1685.954,1599.367,35,24
2009-01-18,2008,0,c,ARI,PHI,1558.15,1677.667,0.4221813561639933,0.5778186438360067,1582.791,1653.025,32,25
2009-01-18,2008,0,c,PIT,BAL,1685.954,1686.48,0.5917349400995027,0.40826505990049733,1704.22,1668.214,23,14
2009-02-01,2008,1,s,PIT,ARI,1704.22,1582.791,0.667966357613664,0.33203364238633604,1714.349,1572.663,27,23
2009-09-10,2009,0,,PIT,TEN,1644.566,1592.943,0.6618022369119954,0.33819776308800464,1653.471,1584.038,13,10
2009-09-13,2009,0,,ARI,SF,1550.108,1453.624,0.7169893845775902,0.2830106154224098,1525.201,1478.531,16,20
2009-09-13,2009,0,,CLE,MIN,1423.137,1538.393,0.42817603296346923,0.5718239670365308,1400.465,1561.065,20,34
2009-09-13,2009,0,,CAR,PHI,1529.671,1603.684,0.48703215916957576,0.5129678408304242,1497.005,1636.35,10,38
2009-09-13,2009,0,,ATL,MIA,1527.719,1514.267,0.6110210103169474,0.38897898968305256,1546.986,1495.0,19,7
2009-09-13,2009,0,,HOU,NYJ,1505.421,1483.253,0.6228773923168216,0.3771226076831784,1467.929,1520.745,7,24
2009-09-13,2009,0,,NO,DET,1517.408,1329.224,0.8111414698247233,0.18885853017527665,1527.381,1319.25,45,27
2009-09-13,2009,0,,NYG,WSH,1589.085,1495.03,0.714143539609343,0.28585646039065704,1599.46,1484.655,23,17
2009-09-13,2009,0,,BAL,KC,1613.81,1358.667,0.8632902916038122,0.1367097083961878,1620.273,1352.204,38,24
2009-09-13,2009,0,,CIN,DEN,1451.942,1451.247,0.5934318511248794,0.4065681488751206,1430.022,1473.167,7,12
2009-09-13,2009,0,,TB,DAL,1483.712,1536.223,0.5179653785554286,0.48203462144457143,1456.217,1563.718,21,34
2009-09-13,2009,0,,GB,CHI,1502.422,1524.884,0.5609130417581428,0.4390869582418572,1519.187,1508.119,21,15
2009-09-13,2009,0,,IND,JAX,1614.972,1462.719,0.7774052292349176,0.22259477076508238,1619.423,1458.268,14,12
2009-09-13,2009,0,,SEA,LAR,1443.374,1346.511,0.7174318757773134,0.2825681242226866,1461.1,1328.785,28,0
2009-09-14,2009,0,,OAK,LAC,1427.453,1567.911,0.3930830222553228,0.6069169777446772,1415.22,1580.144,20,24
2009-09-14,2009,0,,NE,BUF,1607.725,1451.939,0.7809047096644777,0.21909529033552233,1610.485,1449.179,25,24
2009-09-20,2009,0,,WSH,LAR,1484.655,1328.785,0.780987429006865,0.21901257099313498,1489.028,1324.412,9,7
2009-09-20,2009,0,,LAC,BAL,1580.144,1620.273,0.5357312340032608,0.46426876599673916,1560.727,1639.691,26,31
2009-09-20,2009,0,,SF,SEA,1478.531,1461.1,0.6164508874966961,0.3835491125033039,1498.044,1441.587,23,10
2009-09-20,2009,0,,PHI,NO,1636.35,1527.381,0.7313427972721291,0.26865720272787086,1584.002,1579.729,22,48
2009-09-20,2009,0,,TEN,HOU,1584.038,1467.929,0.7393411926785943,0.26065880732140567,1561.7,1490.267,31,34
2009-09-20,2009,0,,NYJ,NE,1520.745,1610.485,0.4644563324252291,0.5355436675747709,1543.271,1587.959,16,9
2009-09-20,2009,0,,KC,OAK,1352.204,1415.22,0.502855174480781,0.497144825519219,1338.249,1429.175,10,13
2009-09-20,2009,0,,JAX,ARI,1458.268,1525.201,0.49721821808678307,0.502781781913217,1431.361,1552.107,17,31
2009-09-20,2009,0,,GB,CIN,1519.187,1430.022,0.7083626449254926,0.2916373550745074,1487.507,1461.702,24,31
2009-09-20,2009,0,,DET,MIN,1319.25,1561.065,0.2654505088643194,0.7345494911356806,1305.942,1574.373,13,27
2009-09-20,2009,0,,DEN,CLE,1473.167,1400.465,0.688405723158244,0.311594276841756,1491.295,1382.336,27,6
2009-09-20,2009,0,,DAL,NYG,1563.718,1599.46,0.5420063968614254,0.4579936031385746,1551.648,1611.529,31,33
2009-09-20,2009,0,,CHI,PIT,1508.119,1653.471,0.38638265764580526,0.6136173423541947,1525.777,1635.813,17,14
2009-09-20,2009,0,,BUF,TB,1449.179,1456.217,0.5826486937389024,0.4173513062610976,1470.641,1434.754,33,20
2009-09-20,2009,0,,ATL,CAR,1546.986,1497.005,0.6596834402506934,0.34031655974930664,1561.198,1482.793,28,20
2009-09-21,2009,0,,MIA,IND,1495.0,1619.423,0.4153076392245209,0.584692360775479,1481.983,1632.44,23,27
2009-09-27,2009,0,,PHI,KC,1584.002,1338.249,0.8567847606248492,0.1432152393751508,1591.644,1330.608,34,14
2009-09-27,2009,0,,OAK,DEN,1429.175,1491.295,0.5041445582400338,0.4958554417599662,1398.437,1522.033,3,23
2009-09-27,2009,0,,BAL,CLE,1639.691,1382.336,0.864786137416778,0.135213862583222,1647.865,1374.162,34,3
2009-09-27,2009,0,,SEA,CHI,1441.587,1525.777,0.472411419284012,0.527588580715988,1423.36,1544.004,19,25
2009-09-27,2009,0,,TB,NYG,1434.754,1611.529,0.3444719064950691,0.6555280935049309,1413.65,1632.633,0,24
2009-09-27,2009,0,,ARI,IND,1552.107,1632.44,0.4779483534959057,0.5220516465040943,1522.765,1661.782,10,31
2009-09-27,2009,0,,BUF,NO,1470.641,1579.729,0.4368906432919668,0.5631093567080332,1444.562,1605.808,7,27
2009-09-27,2009,0,,LAC,MIA,1560.727,1481.983,0.6958169530691098,0.30418304693089016,1574.42,1468.29,23,13
2009-09-27,2009,0,,LAR,GB,1324.412,1487.507,0.3624652421378382,0.6375347578621617,1303.622,1508.297,17,36
2009-09-27,2009,0,,DET,WSH,1305.942,1489.028,0.33631539291427337,0.6636846070857266,1331.075,1463.896,19,14
2009-09-27,2009,0,,CIN,PIT,1461.702,1635.813,0.3479429779833963,0.6520570220166038,1480.724,1616.79,23,20
2009-09-27,2009,0,,MIN,SF,1574.373,1498.044,0.6928665613011169,0.3071334386988831,1582.374,1490.043,27,24
2009-09-27,2009,0,,NE,ATL,1587.959,1561.198,0.6290675742051013,0.3709324257948987,1608.136,1541.021,26,10
2009-09-27,2009,0,,NYJ,TEN,1543.271,1561.7,0.5666225249041159,0.4333774750958841,1560.921,1544.05,24,17
2009-09-27,2009,0,,HOU,JAX,1490.267,1431.361,0.6711211599562703,0.3288788400437297,1460.69,1460.938,24,31
2009-09-28,2009,0,,DAL,CAR,1551.648,1482.793,0.6836358175093092,0.31636418249069076,1567.8,1466.641,21,7
2009-10-04,2009,0,,HOU,OAK,1460.69,1398.437,0.6753595935432107,0.32464040645678927,1480.196,1378.931,29,6
2009-10-04,2009,0,,PIT,LAC,1616.79,1574.42,0.6497797924531091,0.35022020754689087,1632.805,1558.406,38,28
2009-10-04,2009,0,,WSH,TB,1463.896,1413.65,0.6600258249704252,0.33997417502957483,1472.853,1404.693,16,13
2009-10-04,2009,0,,NE,BAL,1608.136,1647.865,0.5363038931494826,0.46369610685051743,1625.978,1630.024,27,21
2009-10-04,2009,0,,NO,NYJ,1605.808,1560.921,0.6530698028150711,0.3469301971849289,1623.705,1543.025,24,10
2009-10-04,2009,0,,KC,NYG,1330.608,1632.633,0.20352197111569495,0.7964780288843051,1321.477,1641.764,16,27
2009-10-04,2009,0,,JAX,TEN,1460.938,1544.05,0.47395832269069177,0.5260416773093082,1493.235,1511.753,37,17
2009-10-04,2009,0,,IND,SEA,1661.782,1423.36,0.8515281821552657,0.1484718178447343,1669.325,1415.818,34,17
2009-10-04,2009,0,,CLE,CIN,1374.162,1480.724,0.44047115905901163,0.5595288409409884,1362.176,1492.71,20,23
2009-10-04,2009,0,,CHI,DET,1544.004,1331.075,0.83200272133152,0.16799727866848002,1553.606,1321.472,48,24
2009-10-04,2009,0,,SF,LAR,1490.043,1303.622,0.8095818777956224,0.1904181222043776,1502.29,1291.374,35,0
2009-10-04,2009,0,,MIA,BUF,1468.29,1444.562,0.6249844846127006,0.3750155153872994,1492.566,1420.285,38,10
2009-10-04,2009,0,,DEN,DAL,1522.033,1567.8,0.5276502738678924,0.4723497261321076,1541.507,1548.326,17,10
2009-10-05,2009,0,,MIN,GB,1582.374,1508.297,0.690101008917195,0.30989899108280505,1594.496,1496.175,30,23
2009-10-11,2009,0,,NYG,OAK,1641.764,1378.931,0.8684311988793868,0.1315688011206132,1650.095,1370.6,44,7
2009-10-11,2009,0,,TEN,IND,1511.753,1669.325,0.369843730723142,0.6301562692768581,1489.497,1691.581,9,31
2009-10-11,2009,0,,PHI,TB,1591.644,1404.693,0.8100517613921046,0.18994823860789545,1601.855,1394.482,33,14
2009-10-11,2009,0,,SEA,JAX,1415.818,1493.235,0.482138104772133,0.5178618952278671,1454.75,1454.303,41,0
2009-10-11,2009,0,,SF,ATL,1502.29,1541.021,0.5377322570805857,0.4622677429194143,1463.285,1580.026,10,45
2009-10-11,2009,0,,KC,DAL,1321.477,1548.326,0.28258446208306426,0.7174155379169358,1311.233,1558.57,20,26
2009-10-11,2009,0,,DET,PIT,1321.472,1632.805,0.19497425496638007,0.8050257450336199,1313.767,1640.51,20,28
2009-10-11,2009,0,,ARI,HOU,1522.765,1480.196,0.6500404327846347,0.34995956721536525,1536.641,1466.32,28,21
2009-10-11,2009,0,,BAL,CIN,1630.024,1492.71,0.7621699104680204,0.2378300895319796,1606.752,1515.982,14,17
2009-10-11,2009,0,,BUF,CLE,1420.285,1362.176,0.6701077358905435,0.3298922641094565,1400.604,1381.857,3,6
2009-10-11,2009,0,,CAR,WSH,1466.641,1472.853,0.5838044675381354,0.4161955324618646,1477.88,1461.614,20,17
2009-10-11,2009,0,,DEN,NE,1541.507,1625.978,0.4720082770334094,0.5279917229665906,1556.277,1611.208,20,17
2009-10-11,2009,0,,LAR,MIN,1291.374,1594.496,0.20250024697695906,0.797499753023041,1279.069,1606.802,10,38
2009-10-12,2009,0,,MIA,NYJ,1492.566,1543.025,0.5209139714621444,0.47908602853785565,1507.886,1527.705,31,27
2009-10-18,2009,0,,WSH,KC,1461.614,1311.233,0.7755348919026792,0.2244651080973208,1423.835,1349.012,6,14
2009-10-18,2009,0,,TB,CAR,1394.482,1477.88,0.4735478697979891,0.5264521302020109,1374.951,1497.411,21,28
2009-10-18,2009,0,,SEA,ARI,1454.75,1536.641,0.47571102992940867,0.5242889700705913,1424.358,1567.032,3,27
2009-10-18,2009,0,,OAK,PHI,1370.6,1601.855,0.2774710847591079,0.722528915240892,1395.759,1576.696,13,9
2009-10-18,2009,0,,PIT,CLE,1640.51,1381.857,0.8656574544268871,0.13434254557311287,1646.691,1375.675,27,14
2009-10-18,2009,0,,NYJ,BUF,1527.705,1400.604,0.7513494290795392,0.24865057092046083,1504.88,1423.429,13,16
2009-10-18,2009,0,,NE,TEN,1611.208,1489.497,0.7455077058028068,0.2544922941971932,1630.417,1470.288,59,0
2009-10-18,2009,0,,NO,NYG,1623.705,1650.095,0.5553366496741602,0.4446633503258398,1650.72,1623.079,48,27
2009-10-18,2009,0,,MIN,BAL,1606.802,1606.752,0.5925357236296143,0.40746427637038574,1615.498,1598.056,33,31
2009-10-18,2009,0,,GB,DET,1496.175,1313.767,0.8059952071287768,0.1940047928712232,1507.67,1302.272,26,0
2009-10-18,2009,0,,CIN,HOU,1515.982,1466.32,0.6592710652880674,0.34072893471193255,1481.416,1500.886,17,28
2009-10-18,2009,0,,ATL,CHI,1580.026,1553.606,0.6286094195745396,0.37139058042546036,1594.856,1538.776,21,14
2009-10-18,2009,0,,JAX,LAR,1454.303,1279.069,0.7994560394009438,0.20054396059905621,1459.316,1274.056,23,20
2009-10-19,2009,0,,LAC,DEN,1558.406,1556.277,0.5954219367614381,0.40457806323856194,1527.883,1586.8,23,34
2009-10-25,2009,0,,DAL,ATL,1558.57,1594.856,0.5412289419724028,0.4587710580275972,1584.231,1569.195,37,21
2009-10-25,2009,0,,CLE,GB,1375.675,1507.67,0.40476389485467557,0.5952361051453244,1349.222,1534.124,3,31
2009-10-25,2009,0,,CIN,CHI,1481.416,1538.776,0.5109930719895056,0.4890069280104944,1516.342,1503.85,45,10
2009-10-25,2009,0,,CAR,BUF,1497.411,1423.429,0.6899840435555781,0.3100159564444219,1460.808,1460.032,9,20
2009-10-25,2009,1,,NE,TB,1630.417,1374.951,0.8131456044165881,0.18685439558341188,1641.692,1363.677,35,7
2009-10-25,2009,0,,KC,LAC,1349.012,1527.883,0.3417525093904173,0.6582474906095828,1326.696,1550.2,7,37
2009-10-25,2009,0,,OAK,NYJ,1395.759,1504.88,0.4368439096188135,0.5631560903811865,1364.38,1536.259,0,38
2009-10-25,2009,0,,LAR,IND,1274.056,1691.581,0.11616107543295795,0.883838924567042,1266.826,1698.812,6,42
2009-10-25,2009,0,,MIA,NO,1507.886,1650.72,0.38982484788245364,0.6101751521175464,1488.572,1670.034,34,46
2009-10-25,2009,0,,HOU,SF,1500.886,1463.285,0.6435071220772844,0.35649287792271556,1510.33,1453.841,24,21
2009-10-25,2009,0,,PIT,MIN,1646.691,1615.498,0.6350008747915851,0.36499912520841493,1663.463,1598.726,27,17
2009-10-25,2009,0,,NYG,ARI,1623.079,1567.032,0.6674784742583196,0.33252152574168037,1593.703,1596.408,17,24
2009-10-26,2009,0,,WSH,PHI,1423.835,1576.696,0.3761859936514697,0.6238140063485302,1406.486,1594.045,17,27
2009-11-01,2009,0,,DAL,SEA,1584.231,1424.358,0.7849033359634141,0.2150966640365859,1596.295,1412.293,38,17
2009-11-01,2009,0,,IND,SF,1698.812,1453.841,0.856231511472418,0.14376848852758195,1702.868,1449.785,18,14
2009-11-01,2009,0,,CHI,CLE,1503.85,1349.222,0.7797620741687178,0.2202379258312822,1516.742,1336.33,30,6
2009-11-01,2009,0,,DET,LAR,1302.272,1266.826,0.6406562650218788,0.3593437349781212,1274.353,1294.744,10,17
2009-11-01,2009,0,,LAC,OAK,1550.2,1364.38,0.8090479725498687,0.1909520274501313,1557.732,1356.848,24,16
2009-11-01,2009,0,,ARI,CAR,1596.408,1460.808,0.7603768025227867,0.23962319747721328,1552.248,1504.968,21,34
2009-11-01,2009,0,,BAL,DEN,1598.056,1586.8,0.6080123409577859,0.3919876590422141,1622.137,1562.719,30,7
2009-11-01,2009,0,,BUF,HOU,1460.032,1510.33,0.52114525921476,0.47885474078524004,1427.598,1542.764,10,31
2009-11-01,2009,0,,PHI,NYG,1594.045,1593.703,0.5929414889986346,0.40705851100136536,1619.171,1568.576,40,17
2009-11-01,2009,0,,TEN,JAX,1470.288,1459.316,0.6076226364540546,0.39237736354594543,1492.213,1437.391,30,13
2009-11-01,2009,0,,NYJ,MIA,1536.259,1488.572,0.6567126075020024,0.34328739249799756,1511.455,1513.376,25,30
2009-11-01,2009,0,,GB,MIN,1534.124,1598.726,0.5005727677913434,0.4994272322086566,1508.44,1624.41,26,38
2009-11-02,2009,0,,NO,ATL,1670.034,1569.195,0.72204857023897,0.27795142976103004,1681.393,1557.837,35,27
2009-11-08,2009,0,,SF,TEN,1449.785,1492.213,0.5324380941455701,0.4675619058544299,1427.412,1514.586,27,34
2009-11-08,2009,0,,JAX,KC,1437.391,1326.696,0.7332904669484098,0.2667095330515902,1444.239,1319.848,24,21
2009-11-08,2009,0,,CIN,BAL,1516.342,1622.137,0.44155959900353764,0.5584404009964623,1543.63,1594.849,17,7
2009-11-08,2009,0,,CHI,ARI,1516.742,1552.248,0.542343611698522,0.45765638830147803,1483.269,1585.72,21,41
2009-11-08,2009,0,,ATL,WSH,1557.837,1406.486,0.7765054216023664,0.22349457839763365,1568.858,1395.465,31,17
2009-11-08,2009,0,,PHI,DAL,1619.171,1596.295,0.6238342691764597,0.3761657308235403,1598.255,1617.211,16,20
2009-11-08,2009,0,,SEA,DET,1412.293,1274.353,0.7628224969262986,0.23717750307370145,1423.433,1263.213,32,20
2009-11-08,2009,0,,NO,CAR,1681.393,1504.968,0.8005529701740474,0.19944702982595264,1690.012,1496.349,30,20
2009-11-08,2009,0,,TB,GB,1363.677,1508.44,0.38718683744667465,0.6128131625533253,1394.171,1477.945,38,28
2009-11-08,2009,0,,IND,HOU,1702.868,1542.764,0.7851277515217968,0.2148722484782032,1708.272,1537.36,20,17
2009-11-08,2009,0,,NYG,LAC,1568.576,1557.732,0.6074469501213218,0.39255304987867823,1559.855,1566.454,20,21
2009-11-08,2009,0,,NE,MIA,1641.692,1513.376,0.752653793145624,0.24734620685437603,1652.596,1502.472,27,17
2009-11-09,2009,0,,DEN,PIT,1562.719,1663.463,0.4487409666931168,0.5512590333068832,1536.716,1689.466,10,28
2009-11-12,2009,0,,SF,CHI,1427.412,1483.269,0.5131547982016602,0.4868452017983398,1443.018,1467.663,10,6
2009-11-15,2009,0,,IND,NE,1708.272,1652.596,0.6670042957839333,0.3329957042160667,1712.649,1648.22,35,34
2009-11-15,2009,0,,ARI,SEA,1585.72,1423.433,0.7872401268755932,0.2127598731244068,1595.304,1413.849,31,20
2009-11-15,2009,0,,GB,DAL,1477.945,1617.211,0.394721205765613,0.605278794234387,1507.987,1587.169,17,7
2009-11-15,2009,0,,MIA,TB,1502.472,1394.171,0.730586595630678,0.26941340436932204,1507.959,1388.684,25,23
2009-11-15,2009,0,,MIN,DET,1624.41,1263.213,0.9208087937627104,0.07919120623728959,1628.245,1259.378,27,10
2009-11-15,2009,0,,NYJ,JAX,1511.455,1444.239,0.6815917433825356,0.3184082566174644,1495.521,1460.173,22,24
2009-11-15,2009,0,,PIT,CIN,1689.466,1543.63,0.770947594249516,0.22905240575048402,1656.282,1576.814,12,18
2009-11-15,2009,0,,LAC,PHI,1566.454,1598.255,0.5476323184856838,0.45236768151431617,1586.037,1578.672,31,23
2009-11-15,2009,0,,WSH,DEN,1395.465,1536.716,0.3919945188483211,0.6080054811516789,1425.671,1506.51,27,17
2009-11-15,2009,0,,OAK,KC,1356.848,1319.848,0.6427130688326204,0.35728693116737964,1330.618,1346.077,10,16
2009-11-15,2009,0,,LAR,NO,1294.744,1690.012,0.1299754963003289,0.8700245036996711,1290.695,1694.062,23,28
2009-11-15,2009,0,,TEN,BUF,1514.586,1427.598,0.7057670152757468,0.2942329847242532,1532.304,1409.88,41,17
2009-11-15,2009,0,,CAR,ATL,1496.349,1568.858,0.4891953625873552,0.5108046374126448,1519.953,1545.254,28,19
2009-11-16,2009,0,,CLE,BAL,1336.33,1594.849,0.2471287245167654,0.7528712754832346,1323.459,1607.72,0,16
2009-11-19,2009,0,,CAR,MIA,1519.953,1507.959,0.6090243792798955,0.3909756207201045,1493.706,1534.206,17,24
2009-11-22,2009,0,,LAR,ARI,1290.695,1595.304,0.20112140154136993,0.7988785984586301,1282.725,1603.274,13,21
2009-11-22,2009,0,,CHI,PHI,1467.663,1578.672,0.43417206934738717,0.5658279306526128,1453.974,1592.361,20,24
2009-11-22,2009,0,,DAL,WSH,1587.169,1425.671,0.7864784060149689,0.21352159398503112,1589.853,1422.987,7,6
2009-11-22,2009,0,,DET,CLE,1259.378,1323.459,0.5013225442283848,0.49867745577161515,1266.289,1316.549,38,37
2009-11-22,2009,0,,GB,SF,1507.987,1443.018,0.6787780120044942,0.32122198799550583,1519.791,1431.214,30,24
2009-11-22,2009,0,,JAX,BUF,1460.173,1409.88,0.6600865323668054,0.33991346763319463,1469.128,1400.925,18,15
2009-11-22,2009,0,,KC,PIT,1346.077,1656.282,0.19599545620437886,0.8040045437956211,1371.165,1631.194,27,24
2009-11-22,2009,0,,MIN,SEA,1628.245,1413.849,0.8331797697139864,0.16682023028601356,1638.002,1404.092,35,9
2009-11-22,2009,0,,NE,NYJ,1648.22,1495.521,0.7778491889215297,0.22215081107847034,1659.905,1483.836,31,14
2009-11-22,2009,0,,BAL,IND,1607.72,1712.649,0.44278920335714,0.55721079664286,1598.165,1722.204,15,17
2009-11-22,2009,0,,NYG,ATL,1559.855,1545.254,0.612591870895703,0.387408129104297,1570.221,1534.887,34,31
2009-11-22,2009,0,,OAK,CIN,1330.618,1576.814,0.2605623044591025,0.7394376955408974,1352.96,1554.472,20,17
2009-11-22,2009,0,,TB,NO,1388.684,1694.062,0.2004110943883719,0.7995889056116281,1376.161,1706.585,7,38
2009-11-22,2009,0,,DEN,LAC,1506.51,1586.037,0.479106140941499,0.520893859058501,1474.134,1618.414,3,32
2009-11-23,2009,0,,HOU,TEN,1537.36,1532.304,0.5994741998602398,0.40052580013976025,1520.192,1549.472,17,20
2009-11-26,2009,0,,DAL,OAK,1589.853,1352.96,0.8504119636407677,0.14958803635923235,1597.457,1345.356,24,7
2009-11-26,2009,0,,DEN,NYG,1474.134,1570.221,0.45538121811455246,0.5446187818854475,1507.771,1536.583,26,6
2009-11-26,2009,0,,DET,GB,1266.289,1519.791,0.2525412084884086,0.7474587915115913,1251.702,1534.378,12,34
2009-11-29,2009,0,,BAL,PIT,1598.165,1631.194,0.5458805401499943,0.4541194598500057,1610.575,1618.783,20,17
2009-11-29,2009,0,,LAC,KC,1618.414,1371.165,0.8578382089872653,0.14216179101273474,1626.883,1362.697,43,14
2009-11-29,2009,0,,SF,JAX,1431.214,1469.128,0.5389011092063972,0.4610988907936028,1457.545,1442.797,20,3
2009-11-29,2009,0,,PHI,WSH,1592.361,1422.987,0.7939931145256078,0.20600688547439217,1597.523,1417.825,27,24
2009-11-29,2009,0,,TEN,ARI,1549.472,1603.274,0.5161096395696771,0.48389036043032285,1562.82,1589.926,20,17
2009-11-29,2009,0,,NYJ,CAR,1483.836,1493.706,0.5786792155791642,0.42132078442083576,1504.263,1473.279,17,6
2009-11-29,2009,0,,MIN,CHI,1638.002,1453.974,0.8074492425164084,0.19255075748359163,1649.404,1442.572,36,10
2009-11-29,2009,0,,HOU,IND,1520.192,1722.204,0.3124469120903115,0.6875530879096885,1507.267,1735.13,27,35
2009-11-29,2009,0,,CIN,CLE,1554.472,1316.549,0.8511646542542209,0.14883534574577906,1560.497,1310.524,16,7
2009-11-29,2009,0,,BUF,MIA,1400.925,1534.206,0.4029815996427876,0.5970184003572123,1436.542,1498.589,31,14
2009-11-29,2009,0,,ATL,TB,1534.887,1376.161,0.7837865109967982,0.2162134890032018,1540.329,1370.72,20,17
2009-11-29,2009,0,,LAR,SEA,1282.725,1404.092,0.41958565815605636,0.5804143418439436,1263.105,1423.712,17,27
2009-11-30,2009,0,,NO,NE,1706.585,1659.905,0.6554045950999229,0.3445954049000771,1726.859,1639.631,38,17
2009-12-03,2009,0,,BUF,NYJ,1436.542,1504.263,0.49608424628350595,0.503915753716494,1417.26,1523.546,13,19
2009-12-06,2009,0,,PIT,OAK,1618.783,1345.356,0.8752439495759308,0.12475605042406923,1590.105,1374.035,24,27
2009-12-06,2009,0,,SEA,SF,1423.712,1457.545,0.5447329919776034,0.4552670080223966,1436.158,1445.099,20,17
2009-12-06,2009,0,,WSH,NO,1417.825,1726.859,0.19705985981071866,0.8029401401892813,1412.907,1731.777,30,33
2009-12-06,2009,0,,CLE,LAC,1310.524,1626.883,0.190473147758695,0.809526852241305,1303.415,1633.992,23,30
2009-12-06,2009,0,,MIA,NE,1498.589,1639.631,0.39228129686474333,0.6077187031352567,1507.315,1630.905,22,21
2009-12-06,2009,0,,ARI,MIN,1589.926,1649.404,0.5079461277327743,0.49205387226722574,1615.832,1623.498,30,17
2009-12-06,2009,0,,KC,DEN,1362.697,1507.771,0.38676214265317566,0.6132378573468243,1336.83,1533.638,13,44
2009-12-06,2009,0,,NYG,DAL,1536.583,1597.457,0.5059375121897984,0.49406248781020157,1557.092,1576.948,31,24
2009-12-06,2009,0,,CHI,LAR,1442.572,1263.105,0.8033342315361404,0.19666576846385964,1450.35,1255.327,17,9
2009-12-06,2009,0,,ATL,PHI,1540.329,1597.523,0.511231847187766,0.48876815281223396,1506.137,1631.715,7,34
2009-12-06,2009,0,,CAR,TB,1473.279,1370.72,0.7240312938031255,0.2759687061968745,1485.577,1358.421,16,6
2009-12-06,2009,0,,CIN,DET,1560.497,1251.702,0.8958309802384095,0.10416901976159054,1564.767,1247.432,23,13
2009-12-06,2009,0,,IND,TEN,1735.13,1562.82,0.7967438407545034,0.20325615924549656,1743.928,1554.021,27,17
2009-12-06,2009,0,,JAX,HOU,1442.797,1507.267,0.5007627307204203,0.4992372692795797,1460.683,1489.381,23,18
2009-12-07,2009,0,,GB,BAL,1534.378,1610.575,0.4838917980522192,0.5161082019477807,1561.758,1583.195,27,14
2009-12-10,2009,0,,CLE,PIT,1303.415,1590.105,0.21820625330184396,0.781793746698156,1339.572,1553.947,13,6
2009-12-13,2009,0,,NYG,PHI,1557.092,1631.715,0.48615492995091986,0.5138450700490802,1536.962,1651.845,38,45
2009-12-13,2009,0,,NE,CAR,1630.905,1485.577,0.7704307935951645,0.22956920640483547,1640.954,1475.528,20,10
2009-12-13,2009,0,,ATL,NO,1506.137,1731.777,0.2839975101514262,0.7160024898485737,1498.799,1739.115,23,26
2009-12-13,2009,0,,IND,DEN,1743.928,1533.638,0.8298686466315078,0.17013135336849217,1751.685,1525.881,28,16
2009-12-13,2009,0,,HOU,SEA,1489.381,1436.158,0.6638606135723903,0.33613938642760965,1510.64,1414.899,34,7
2009-12-13,2009,0,,MIN,CIN,1623.498,1564.767,0.6708987749793939,0.3291012250206061,1642.47,1545.795,30,10
2009-12-13,2009,0,,KC,BUF,1336.83,1417.26,0.4778090325185231,0.5221909674814769,1318.364,1435.726,10,16
2009-12-13,2009,0,,JAX,MIA,1460.683,1507.315,0.5264090773714863,0.47359092262851366,1443.596,1524.402,10,14
2009-12-13,2009,0,,TEN,LAR,1554.021,1255.327,0.8902786913644025,0.10972130863559748,1561.014,1248.334,47,7
2009-12-13,2009,0,,CHI,GB,1450.35,1561.758,0.43360790062289484,0.5663920993771052,1432.69,1579.419,14,21
2009-12-13,2009,0,,OAK,WSH,1374.035,1412.907,0.5375304911820636,0.46246950881793636,1340.405,1446.537,13,34
2009-12-13,2009,0,,TB,NYJ,1358.421,1523.546,0.35976924388225284,0.6402307561177472,1336.549,1545.418,3,26
2009-12-13,2009,0,,DAL,LAC,1576.948,1633.992,0.5114476035038896,0.4885523964961104,1562.716,1648.224,17,20
2009-12-13,2009,0,,BAL,DET,1583.195,1247.432,0.9094532476286918,0.09054675237130816,1589.06,1241.567,48,3
2009-12-14,2009,0,,SF,ARI,1445.099,1615.832,0.352367652140744,0.647632347859256,1482.824,1578.106,24,9
2009-12-17,2009,0,,JAX,IND,1443.596,1751.685,0.19792201224462957,0.8020779877553704,1437.859,1757.422,31,35
2009-12-19,2009,0,,NO,DAL,1739.115,1562.716,0.8005290719170447,0.1994709280829553,1701.719,1600.112,17,24
2009-12-20,2009,0,,PIT,GB,1553.947,1579.419,0.5566411916592671,0.44335880834073293,1559.985,1573.381,37,36
2009-12-20,2009,0,,BAL,CHI,1589.06,1432.69,0.7814793409836278,0.2185206590163722,1601.842,1419.908,31,7
2009-12-20,2009,0,,LAR,HOU,1248.334,1510.64,0.24309514735575646,0.7569048526442436,1242.148,1516.825,13,16
2009-12-20,2009,0,,SEA,TB,1414.899,1336.549,0.6953366950036944,0.30466330499630556,1371.902,1379.547,7,24
2009-12-20,2009,0,,DEN,OAK,1525.881,1340.405,0.808741861921862,0.19125813807813796,1513.229,1353.057,19,20
2009-12-20,2009,0,,DET,ARI,1241.567,1578.106,0.17320167514665388,0.8267983248533461,1235.155,1584.518,24,31
